restaurant,food,price,taste,location,portion_size,dish_category,description,source_url,votes_count
Pinocchio Osu,Chivas Regal 12Y gls,110.0,8.4,Accra,,Whisky,,chowdeck,1
Pinocchio Osu,COTTO E MOZZARELLA,180.0,8.0,Accra,,Panini Sandwich,,chowdeck,1
Pinocchio Osu,Itinera Brut,500.0,8.7,Accra,,Prosecco,,chowdeck,1
Pinocchio Osu,WAFFLE CONE,15.0,5.5,Accra,,Ice-Cream and Dessert,,chowdeck,1
Pinocchio Osu,Margarita Classic,100.0,7.6,Accra,,Cocktails,,chowdeck,1
Pinocchio Osu,Gin Basil,120.0,7.7,Accra,,Cocktails,,chowdeck,1
Pinocchio Osu,Giacondi Merlot,240.0,8.1,Accra,,Red Wine,,chowdeck,1
Pinocchio Osu,Bacardi Carta Negra,60.0,7.3,Accra,,Rum,,chowdeck,1
Pinocchio Osu,Waffle,40.0,6.8,Accra,,Ice-Cream and Dessert,,chowdeck,1
Pinocchio Osu,San Pellegrino small,45.0,8.9,Accra,,Water,,chowdeck,1
Pinocchio Osu,Villa Antinori Toscana btl,600.0,8.4,Accra,,White Wine,,chowdeck,1
Pinocchio Osu,Fresh  Pineapple,35.0,7.0,Accra,,Fresh Juice,,chowdeck,1
Pinocchio Osu,32 Nebra,320.0,8.0,Accra,,Beer,,chowdeck,1
Pinocchio Osu,32 Audace,320.0,7.9,Accra,,Beer,,chowdeck,1
Pinocchio Osu,Hennessy V.S.O.P,180.0,8.8,Accra,,Cognac,,chowdeck,1
Pinocchio Osu,Glemorangie The Original 10Y gls,150.0,8.3,Accra,,Whisky,,chowdeck,1
Pinocchio Osu,Olmeca white,60.0,7.2,Accra,,Tequila,,chowdeck,1
Pinocchio Osu,Santa Cristina Umbria,380.0,8.2,Accra,,White Wine,,chowdeck,1
Pinocchio Osu,Vegetarian Panini,160.0,7.4,Accra,,Panini Sandwich,,chowdeck,1
Pinocchio Osu,Moet Chandon Brut btl,1800.0,9.3,Accra,,Champagne,,chowdeck,1
Pinocchio Osu,Coca-Cola,30.0,6.2,Accra,,Soft Drinks,,chowdeck,1
Pinocchio Osu,Belvedere gls,120.0,8.2,Accra,,Vodka,,chowdeck,1
Pinocchio Osu,Moscow Mule,100.0,7.7,Accra,,Cocktails,,chowdeck,1
Pinocchio Osu,Cuba Libre,90.0,7.0,Accra,,Cocktails,,chowdeck,1
Pinocchio Osu,Negroni,120.0,7.8,Accra,,Cocktails,,chowdeck,1
Pinocchio Osu,Ciroc,80.0,7.6,Accra,,Vodka,,chowdeck,1
Pinocchio Osu,Ice Cream 1/2 KG,240.0,8.4,Accra,,Ice-Cream and Dessert,,chowdeck,1
Pinocchio Osu,Klein Vesting Merlot,260.0,8.1,Accra,,Red Wine,,chowdeck,1
Pinocchio Osu,White House Wine,50.0,6.4,Accra,,White Wine,,chowdeck,1
Pinocchio Osu,Friesland Stellenbosch Sauvignon Blanc btl,380.0,8.6,Accra,,White Wine,,chowdeck,1
Pinocchio Osu,Klein Vesting Chenin Blanc btl,260.0,7.8,Accra,,White Wine,,chowdeck,1
Pinocchio Osu,House Wine (Long Mountain) btl,200.0,7.4,Accra,,White Wine,,chowdeck,1
Pinocchio Osu,Jameson gls,80.0,8.0,Accra,,Whisky,,chowdeck,1
Pinocchio Osu,Red House Wine,50.0,6.3,Accra,,Red Wine,,chowdeck,1
Pinocchio Osu,Gecko Ridge Cabernet Sauvignon,250.0,8.5,Accra,,Red Wine,,chowdeck,1
Pinocchio Osu,Giacondi Chianti,260.0,8.1,Accra,,Red Wine,,chowdeck,1
Pinocchio Osu,Long Mountain Chardonnay btl,200.0,7.7,Accra,,White Wine,,chowdeck,1
Pinocchio Osu,Fantinel Brut,600.0,8.7,Accra,,Prosecco,,chowdeck,1
Pinocchio Osu,Hennessy V.S,150.0,8.4,Accra,,Cognac,,chowdeck,1
Pinocchio Osu,Gelato 3Scoop,105.0,8.0,Accra,,Ice-Cream and Dessert,,chowdeck,1
Pinocchio Osu,Pasqualina,475.0,8.9,Accra,,Ice-Cream and Dessert,,chowdeck,1
Pinocchio Osu,Fanta,30.0,6.5,Accra,,Soft Drinks,,chowdeck,1
Pinocchio Osu,32 Curmi,320.0,8.0,Accra,,Beer,,chowdeck,1
Pinocchio Osu,Pirlo,90.0,6.9,Accra,,Cocktails,,chowdeck,1
Pinocchio Osu,Aperol Spritz,100.0,7.8,Accra,,Cocktails,,chowdeck,1
Pinocchio Osu,J.W Black Label gls,110.0,8.5,Accra,,Whisky,,chowdeck,1
Pinocchio Osu,Bulldog Gin,90.0,7.6,Accra,,Gin,,chowdeck,1
Sikada,Banku ,80.0,6.9,Accra,,Grills,,chowdeck,1
Sikada,Tilalpia Choice of Akyeku ,170.0,8.4,Accra,,Grills,,chowdeck,1
Sikada,Okro,,6.0,Accra,,Soup,,chowdeck,1
Sikada,Ebunubunu,,7.2,Accra,,Soup,,chowdeck,1
Sikada,Abe Nkwan,,6.8,Accra,,Soup,,chowdeck,1
Sikada,kale Nkwan,,5.9,Accra,,Soup,,chowdeck,1
Sikada,Light Soup,,7.1,Accra,,Soup,,chowdeck,1
Sikada,Banku ,10.0,4.5,Accra,,Tro Tro Menu,,chowdeck,1
Sikada,Fufu,10.0,5.0,Accra,,Tro Tro Menu,,chowdeck,1
Sikada,Cassava Fries,120.0,6.4,Accra,,Dishes,,chowdeck,1
Sikada,Fried Yam,50.0,5.6,Accra,,Dishes,,chowdeck,1
Sikada,Fried Plantain & Chicken,40.0,7.2,Accra,,Dishes,,chowdeck,1
Sikada,Fried Yam & Chicken wings,80.0,7.5,Accra,,Dishes,,chowdeck,1
Sikada,Fried Yam & Chicken thigh.,100.0,7.7,Accra,,Dishes,,chowdeck,1
Sikada,Red Okro stew,80.0,6.5,Accra,,Dishes,,chowdeck,1
Sikada,Plain rice and chicken stew,65.0,6.9,Accra,,Dishes,,chowdeck,1
Sikada,Tropical Salsa,45.0,5.1,Accra,,Dishes,,chowdeck,1
Sikada,Egg (two eggs),10.0,4.7,Accra,,Dishes,,chowdeck,1
Sikada,Abomu w/Boiled Yam & /Plantain- Served with kobi or titu:,80.0,7.0,Accra,,Dishes,,chowdeck,1
PS Banku and Tilapia,Extra Banku,5.0,4.9,Accra,,Extras,,chowdeck,1
PS Banku and Tilapia,Extra tilapia Medium,70.0,7.7,Accra,,Extras,,chowdeck,1
PS Banku and Tilapia,Extra Tilapia - Mini,40.0,6.9,Accra,,Extras,,chowdeck,1
PS Banku and Tilapia,Banku and Grilled Tilapia (Medium),80.0,7.9,Accra,,Main Dishes,,chowdeck,1
PS Banku and Tilapia,Banku with Small Grilled Tilapia and Sardine,75.0,7.0,Accra,,Main Dishes,,chowdeck,1
PS Banku and Tilapia,Banku and Grilled Tilapia (Mini),50.0,6.6,Accra,,Main Dishes,,chowdeck,1
PS Banku and Tilapia,Banku with Fried Egg & Sardine,55.0,6.0,Accra,,Main Dishes,,chowdeck,1
PS Banku and Tilapia,Yam chips only,35.0,5.5,Accra,,YAM CHIPS & TILAPIA,,chowdeck,1
PS Banku and Tilapia,Yam chips with grilled tilapia (Medium),70.0,7.4,Accra,,YAM CHIPS & TILAPIA,,chowdeck,1
PS Banku and Tilapia,Yam chips with grilled tilapia (Maxi),100.0,8.1,Accra,,YAM CHIPS & TILAPIA,,chowdeck,1
The Rumson Restaurant,Spring roll,25.0,5.8,Accra,,Sides,,chowdeck,1
The Rumson Restaurant,Samosas ,25.0,5.9,Accra,,Sides,,chowdeck,1
The Rumson Restaurant,Basil yam chips,32.5,6.4,Accra,,Sides,,chowdeck,1
The Rumson Restaurant,Stir fry noodles ,45.5,7.2,Accra,,Sides,,chowdeck,1
The Rumson Restaurant,Steam Rice ,32.5,4.6,Accra,,Sides,,chowdeck,1
The Rumson Restaurant,Fried plantain,32.2,6.0,Accra,,Sides,,chowdeck,1
The Rumson Restaurant,Fried Rice,45.5,6.3,Accra,,Sides,,chowdeck,1
The Rumson Restaurant,Beef Vegetable Sauce ,85.5,7.7,Accra,,Main meal ( Protein ),,chowdeck,1
The Rumson Restaurant,Goat Stew,104.0,8.3,Accra,,Main meal ( Protein ),,chowdeck,1
The Rumson Restaurant,Assorted vegetables and mushrooms sauce ,65.0,6.8,Accra,,Main meal ( Protein ),,chowdeck,1
The Rumson Restaurant,Bambara Beans,52.0,6.6,Accra,,Main meal ( Protein ),,chowdeck,1
The Rumson Restaurant,Kaiser Wings,84.5,7.8,Accra,,Main meal ( Protein ),,chowdeck,1
The Rumson Restaurant,Fried Cassava Fish Sauce ,97.5,8.2,Accra,,Main meal ( Protein ),,chowdeck,1
The Rumson Restaurant,Oxtail with Vegetable Sauce ,104.0,8.0,Accra,,Main meal ( Protein ),,chowdeck,1
The Rumson Restaurant,Jollof rice,45.5,6.7,Accra,,Sides,,chowdeck,1
Yehowada,Fufu,90.0,7.5,Accra,,Main Dish,,chowdeck,1
Yehowada,Rice Ball,70.0,7.1,Accra,,Main Dish,,chowdeck,1
Yehowada,Kokonte,70.0,6.4,Accra,,Main Dish,,chowdeck,1
Yehowada,Banku,70.0,7.0,Accra,,Main Dish,,chowdeck,1
Yehowada,BelAqua,10.0,9.5,Accra,,Main Dish,,chowdeck,1
Hi-tech Fast Foods,Jollof Rice with Two Chicken Pieces,55.0,7.4,Accra,,Main Meals,,chowdeck,1
Hi-tech Fast Foods,Jollof Rice with One Chicken Piece,45.0,6.5,Accra,,Main Meals,,chowdeck,1
Hi-tech Fast Foods,Fried Rice with Two Chicken Pieces,55.0,7.2,Accra,,Main Meals,,chowdeck,1
Hi-tech Fast Foods,Fried Rice with One Chicken Piece,45.0,6.1,Accra,,Main Meals,,chowdeck,1
Express Noodles,Sausage Noodles Mixed with Rice,68.0,5.8,Accra,,Main Dish,,chowdeck,1
Express Noodles,Beef Noodles & Fried Rice Mix,68.0,6.4,Accra,,Main Dish,,chowdeck,1
Express Noodles,Beef Indomie,55.0,6.1,Accra,,Main Dish,,chowdeck,1
Express Noodles,Assorted Fried Rice,78.0,6.7,Accra,,Main Dish,,chowdeck,1
Express Noodles,Sausage Indomie,45.0,4.9,Accra,,Main Dish,,chowdeck,1
Express Noodles,Chicken indomie,55.0,6.3,Accra,,Main Dish,,chowdeck,1
Express Noodles,Egg indomie with chicken,48.0,5.6,Accra,,Main Dish,,chowdeck,1
Express Noodles,Vegetable Noodles,55.0,5.5,Accra,,Main Dish,,chowdeck,1
Express Noodles,"Chicken, sausage noodles",65.0,6.5,Accra,,Main Dish,,chowdeck,1
Express Noodles,Chicken and beef indomie,75.0,7.2,Accra,,Main Dish,,chowdeck,1
Burkina Waakye,Diamond Pack,60.0,7.0,Accra,,Main meal,,chowdeck,1
Burkina Waakye,Premium Pack,60.0,7.2,Accra,,Main meal,,chowdeck,1
Burkina Waakye,Silver Pack,50.0,6.6,Accra,,Main meal,,chowdeck,1
Burkina Waakye,EasyGo Pack,45.0,6.3,Accra,,Main meal,,chowdeck,1
Burkina Waakye,FirstAid Pack,30.0,5.1,Accra,,Main meal,,chowdeck,1
The Burger Booth,Bacon cheese,115.0,8.0,Accra,,Burgers,,chowdeck,1
The Burger Booth,9 yards,120.0,8.2,Accra,,Burgers,,chowdeck,1
The Burger Booth,Garlic fries,60.0,6.5,Accra,,Fries,,chowdeck,1
The Burger Booth,Fries,40.0,5.3,Accra,,Fries,,chowdeck,1
The Burger Booth,Classic,75.0,7.0,Accra,,Burgers,,chowdeck,1
The Burger Booth,Caramel Milk Tea,65.0,6.8,Accra,,Boba Teas,,chowdeck,1
The Burger Booth,Custard milk tea,55.0,6.6,Accra,,Boba Teas,,chowdeck,1
The Burger Booth,Passionfruit Boba,50.0,6.2,Accra,,Boba Teas,,chowdeck,1
The Burger Booth,Coke,10.0,5.7,Accra,,Drinks,,chowdeck,1
The Burger Booth,Fanta,10.0,5.6,Accra,,Drinks,,chowdeck,1
The Burger Booth,sprite,10.0,5.6,Accra,,Drinks,,chowdeck,1
Burkina Banku and Kenkey,Banku and Large Fried Tilapia,80.0,8.0,Accra,,Main meal,,chowdeck,1
Burkina Banku and Kenkey,Kenkey and Large Fried Tilapia,80.0,7.9,Accra,,Main meal,,chowdeck,1
Burkina Banku and Kenkey,Kenkey and Red Fish,30.0,6.2,Accra,,Main meal,,chowdeck,1
Burkina Banku and Kenkey,Banku with Red Fish,30.0,6.4,Accra,,Main meal,,chowdeck,1
Burkina Banku and Kenkey,Kenkey and Meat,30.0,6.6,Accra,,Main meal,,chowdeck,1
Burkina Banku and Kenkey,Fried Egg and Spicy Gizzard Served with Banku,30.0,6.8,Accra,,Main meal,,chowdeck,1
Burkina Banku and Kenkey,Banku and Medium fried tilapia,70.0,7.7,Accra,,Main meal,,chowdeck,1
Burkina Banku and Kenkey,Kenkey and Medium fried tilapia,70.0,7.8,Accra,,Main meal,,chowdeck,1
Burkina Banku and Kenkey,Fried Egg and Spicy Gizzard Served with Kenkey,30.0,6.9,Accra,,Main meal,,chowdeck,1
Pinkie’s Bistro,Assorted Fried Rice,60.0,6.7,Accra,,Rice Dishes,,chowdeck,1
Pinkie’s Bistro,Classic Pack,75.0,7.3,Accra,,Special Angwamo(Braised Rice)Infused with Beef,,chowdeck,1
Pinkie’s Bistro,Medium Pack,60.0,6.4,Accra,,Special Angwamo(Braised Rice)Infused with Beef,,chowdeck,1
Pinkie’s Bistro,Regular Pack,50.0,6.0,Accra,,Special Angwamo(Braised Rice)Infused with Beef,,chowdeck,1
Pinkie’s Bistro,Kosua Ne Meko,6.0,4.8,Accra,,Special Angwamo(Braised Rice)Infused with Beef,,chowdeck,1
Pinkie’s Bistro,Assorted Noodles,90.0,6.8,Accra,,SELFTREAT DISHES,,chowdeck,1
Pinkie’s Bistro,Labadi Beachstyle Yamchips ,90.0,6.9,Accra,,SELFTREAT DISHES,,chowdeck,1
Pinkie’s Bistro,Silver Pack,130.0,7.8,Accra,,SELFTREAT DISHES,,chowdeck,1
Pinkie’s Bistro,Bronze Pack ,70.0,6.3,Accra,,SELFTREAT DISHES,,chowdeck,1
Pinkie’s Bistro,Fried rice and fried chicken ,50.0,7.0,Accra,,Rice Dishes,,chowdeck,1
Yes Chef Osu,2 To Share,55.0,6.9,Accra,,Everyday Meal Deal,,chowdeck,1
Yes Chef Osu,Rice with Chicken,85.0,7.4,Accra,,Rice Meals ( Jollof or Fried rice ),,chowdeck,1
Yes Chef Osu,Rice with ChillI Gizzard,90.0,7.2,Accra,,Rice Meals ( Jollof or Fried rice ),,chowdeck,1
Yes Chef Osu,Rice with  Chicken Wings,85.0,7.5,Accra,,Rice Meals ( Jollof or Fried rice ),,chowdeck,1
Yes Chef Osu,Kenkey with 2pcs Chicken,65.0,6.4,Accra,,Ga Kenkey ( 2 balls ),,chowdeck,1
Yes Chef Osu,Kenkey with Chilli Gizzard,65.0,6.7,Accra,,Ga Kenkey ( 2 balls ),,chowdeck,1
Yes Chef Osu,Kenkey with 6pcs Chicken Wings,85.0,7.6,Accra,,Ga Kenkey ( 2 balls ),,chowdeck,1
Yes Chef Osu,Sweet Potato Chips with 6pcs Honey Wings,105.0,7.8,Accra,,Chips ( Yam or Sweet Potato ),,chowdeck,1
Yes Chef Osu,Chips with 6pcs Chicken Wings,85.0,7.2,Accra,,Chips ( Yam or Sweet Potato ),,chowdeck,1
Yes Chef Osu,Chips with 2pcs Chicken,85.0,6.9,Accra,,Chips ( Yam or Sweet Potato ),,chowdeck,1
Yes Chef Osu,Chips with Chilli Gizzard,75.0,6.8,Accra,,Chips ( Yam or Sweet Potato ),,chowdeck,1
Yes Chef Osu,6pcs Wings,65.0,7.3,Accra,,Extra Chicken,,chowdeck,1
Yes Chef Osu,2pcs Chicken,35.0,6.5,Accra,,Extra Chicken,,chowdeck,1
Yes Chef Osu,6pcs Chicken,102.0,7.7,Accra,,Extra Chicken,,chowdeck,1
Yes Chef Osu,Chilli Peppers,10.0,4.3,Accra,,Extras,,chowdeck,1
Yes Chef Osu,Coleslaw,10.0,5.5,Accra,,Extras,,chowdeck,1
Yes Chef Osu,2 Fried Eggs,20.0,5.8,Accra,,Extras,,chowdeck,1
Yes Chef Osu,Executive Rice Pack,105.0,8.1,Accra,,Catering Pack/ Packages,,chowdeck,1
Junkies Burger,Chicken burger ,135.0,7.5,Accra,,Chicken Burgers,,chowdeck,1
Junkies Burger,Chicken cheese burger,160.0,7.8,Accra,,Chicken Burgers,,chowdeck,1
Junkies Burger,Avocado chicken burger,175.0,8.2,Accra,,Chicken Burgers,,chowdeck,1
Junkies Burger,Avocado chicken cheese burger,200.0,8.5,Accra,,Chicken Burgers,,chowdeck,1
Junkies Burger,Fully loaded chicken burger ,210.0,8.7,Accra,,Chicken Burgers,,chowdeck,1
Junkies Burger,Fully loaded avocado chicken burger,235.0,8.8,Accra,,Chicken Burgers,,chowdeck,1
Junkies Burger,Beef Burger,135.0,7.6,Accra,,Beef Burgers,,chowdeck,1
Junkies Burger,Cheese Burger,160.0,7.7,Accra,,Beef Burgers,,chowdeck,1
Junkies Burger,Bacon Cheese Burger,195.0,8.2,Accra,,Beef Burgers,,chowdeck,1
Junkies Burger,Fully Loaded Burger,220.0,8.5,Accra,,Beef Burgers,,chowdeck,1
Junkies Burger,Fully Loaded XL Burger,270.0,8.9,Accra,,Beef Burgers,,chowdeck,1
Junkies Burger,Double Beef Burger,195.0,8.0,Accra,,Beef Burgers,,chowdeck,1
Junkies Burger,Double Cheese Burger,210.0,8.4,Accra,,Beef Burgers,,chowdeck,1
Junkies Burger,French fries,50.0,6.4,Accra,,Sides,,chowdeck,1
Junkies Burger,Fanta,20.0,5.5,Accra,,Drinks,,chowdeck,1
Junkies Burger,Coke,20.0,5.5,Accra,,Drinks,,chowdeck,1
Junkies Burger,water,15.0,9.4,Accra,,Drinks,,chowdeck,1
Awo Aduane,Boiled Yam & Palava sauce,70.0,7.4,Accra,,Yam & Plantain Dishes,,chowdeck,1
Awo Aduane,Assorted Indomie,70.0,6.7,Accra,,Noodles,,chowdeck,1
Awo Aduane,Stir fry indomie,60.0,6.1,Accra,,Noodles,,chowdeck,1
Awo Aduane,Assorted spaghetti,60.0,6.6,Accra,,Noodles,,chowdeck,1
Awo Aduane,Stir fry spaghetti,50.0,5.9,Accra,,Noodles,,chowdeck,1
Awo Aduane,Riped Plantain & palava sauce,70.0,7.2,Accra,,Yam & Plantain Dishes,,chowdeck,1
Awo Aduane,Riped plantain & Garden egg stew,60.0,6.9,Accra,,Yam & Plantain Dishes,,chowdeck,1
Awo Aduane,Riped plantain & egg sauce,60.0,6.5,Accra,,Yam & Plantain Dishes,,chowdeck,1
Awo Aduane,Boiled Plantain & Garden Egg Stew,60.0,6.6,Accra,,Yam & Plantain Dishes,,chowdeck,1
Awo Aduane,Boiled Plantain & Egg sauce,60.0,6.2,Accra,,Yam & Plantain Dishes,,chowdeck,1
Awo Aduane,Boiled Plantain & Palava sauce,70.0,7.0,Accra,,Yam & Plantain Dishes,,chowdeck,1
Awo Aduane,Crispy Fried Yam and Tilapia,110.0,8.4,Accra,,Yam & Plantain Dishes,,chowdeck,1
Awo Aduane,Jollof,80.0,7.1,Accra,,Rice Dishes ,,chowdeck,1
Awo Aduane,Boiled Yam & Egg sauce,60.0,6.6,Accra,,Yam & Plantain Dishes,,chowdeck,1
Awo Aduane,Fried Yam,75.0,6.2,Accra,,Yam & Plantain Dishes,,chowdeck,1
Awo Aduane,Gari Foto,60.0,6.3,Accra,,Gari Dishes,,chowdeck,1
Awo Aduane,Waakye,80.0,7.0,Accra,,Rice Dishes ,,chowdeck,1
Awo Aduane,Plain rice & Palava sauce,75.0,6.8,Accra,,Rice Dishes ,,chowdeck,1
Awo Aduane,Plain Rice & Egg Sauce,70.0,6.4,Accra,,Rice Dishes ,,chowdeck,1
Awo Aduane,Plain Rice & Gravy Stew,60.0,6.1,Accra,,Rice Dishes ,,chowdeck,1
Awo Aduane,Angwamoo (Braised Rice),85.0,6.9,Accra,,Rice Dishes ,,chowdeck,1
Awo Aduane,Assorted Fried Rice,85.0,7.3,Accra,,Rice Dishes ,,chowdeck,1
Awo Aduane,Fried Rice,75.0,6.5,Accra,,Rice Dishes ,,chowdeck,1
Awo Aduane,Assorted Jollof,95.0,7.8,Accra,,Rice Dishes ,,chowdeck,1
Awo Aduane,Beans Stew,60.0,6.6,Accra,,Beans Stew,,chowdeck,1
Awo Aduane,Banku & Tilapia,110.0,8.3,Accra,,Swallows,,chowdeck,1
Burkina Tasty Fries,Yam Chips and fried  Chicken ,35.0,6.6,Accra,,main meals ,,chowdeck,1
Burkina Tasty Fries,Kelewele with fried Chicken,35.0,6.4,Accra,,main meals ,,chowdeck,1
Burkina Tasty Fries,Yam with Sausage and Gizzard,30.0,7.4,Accra,,main meals ,,chowdeck,1
Burkina Tasty Fries,Kelewele with Sausage,25.0,5.9,Accra,,main meals ,,chowdeck,1
Burkina Tasty Fries,Kelewele with Sausage and Gizzard,30.0,6.5,Accra,,main meals ,,chowdeck,1
Burkina Tasty Fries,Yam and Gizzard Only,25.0,6.2,Accra,,main meals ,,chowdeck,1
Burkina Tasty Fries,Kelewele with Gizzard Only,25.0,6.0,Accra,,main meals ,,chowdeck,1
Burkina Tasty Fries,"Kelewele with Chicken, Sausage and Gizzard",40.0,7.8,Accra,,main meals ,,chowdeck,1
Burkina Tasty Fries,"Yam Chips and Chicken, Sausage and Gizzard",40.0,7.6,Accra,,main meals ,,chowdeck,1
Licks Eatery,Pineapple juice,10.0,7.1,Accra,,Drinks,,chowdeck,1
Licks Eatery,Fried Rice & Chicken ,60.0,7.2,Accra,,Fried Rice,,chowdeck,1
Licks Eatery,Potato Fries & Tilapia ,85.0,8.0,Accra,,Potato Fries ,,chowdeck,1
Licks Eatery,Potato Fries & Chicken ,60.0,7.1,Accra,,Potato Fries ,,chowdeck,1
Licks Eatery,Jollof Rice & tilapia ,85.0,8.2,Accra,,Jollof Rice,,chowdeck,1
Licks Eatery,Chicken 5pcs,60.0,7.5,Accra,,Jollof Rice,,chowdeck,1
Licks Eatery,Jollof Rice & Chicken ,60.0,7.3,Accra,,Jollof Rice,,chowdeck,1
Licks Eatery,tilapia Only (Large),60.0,7.8,Accra,,Tilapia ,,chowdeck,1
Licks Eatery,Tilapia & Banku (Standard),70.0,7.7,Accra,,Tilapia ,,chowdeck,1
Licks Eatery,Noodles Chicken ,60.0,7.0,Accra,,Noodles ,,chowdeck,1
Licks Eatery,Noodles (Reg),45.0,5.5,Accra,,Noodles ,,chowdeck,1
Licks Eatery,Tilapia Only (Standard),55.0,7.5,Accra,,Tilapia ,,chowdeck,1
Licks Eatery,Tilapia & Banku (Large),80.0,8.3,Accra,,Tilapia ,,chowdeck,1
Licks Eatery,Shawarma (chicken),65.0,7.4,Accra,,Shawarma ,,chowdeck,1
Licks Eatery,Fried Spring Rolls/Samosas (Tuna),40.0,5.7,Accra,,Spring Rolls Samosas ,,chowdeck,1
Licks Eatery,Fried Spring Rolls/Samosas (Chicken),45.5,6.9,Accra,,Spring Rolls Samosas ,,chowdeck,1
Waakye Phobia,Phobia Jollof  A,50.0,6.7,Accra,,Phobia Combos,,chowdeck,1
Waakye Phobia,Phobia Jollof B,50.0,6.8,Accra,,Phobia Combos,,chowdeck,1
Waakye Phobia,Chop Better 4 Two,100.0,7.6,Accra,,Phobia Combos,,chowdeck,1
Waakye Phobia,Morow Dey Pack A,50.0,6.4,Accra,,Phobia Combos,,chowdeck,1
Waakye Phobia,Morow Dey Pack B,50.0,6.2,Accra,,Phobia Combos,,chowdeck,1
Waakye Phobia,Morrow Dey C,50.0,6.3,Accra,,Phobia Combos,,chowdeck,1
Waakye Phobia,Rainbow Pack A,70.0,7.4,Accra,,Phobia Combos,,chowdeck,1
Waakye Phobia,Rainbow Pack B,70.0,7.5,Accra,,Phobia Combos,,chowdeck,1
Waakye Phobia,Chop Better Pack,90.0,7.7,Accra,,Phobia Combos,,chowdeck,1
Burkina Red Red,0.7 kilo Catfish with Acheke,176.0,7.8,Accra,,Catfish Main Menu,,chowdeck,1
Burkina Red Red,0.7 kilo Catfish with potatoes,170.0,7.5,Accra,,Catfish Main Menu,,chowdeck,1
Burkina Red Red,Assorted Fried Rice,130.0,6.9,Accra,,Main Menu,,chowdeck,1
Burkina Red Red,1 kilo Catfish with potatoes,228.0,8.0,Accra,,Catfish Main Menu,,chowdeck,1
Burkina Red Red,0.8 kilo Catfish with 3 balls of banku,169.0,7.4,Accra,,Catfish Main Menu,,chowdeck,1
Burkina Red Red,0.8 kilo Catfish with 2 balls of Eba,169.0,7.2,Accra,,Catfish Main Menu,,chowdeck,1
Burkina Red Red,1.5 kilo Catfish with yam chips,325.0,8.5,Accra,,Catfish Main Menu,,chowdeck,1
Burkina Red Red,1 kilo Catfish with yam chips,228.0,8.2,Accra,,Catfish Main Menu,,chowdeck,1
Burkina Red Red,1.5 kilo Catfish with 3 balls of banku,303.0,8.3,Accra,,Catfish Main Menu,,chowdeck,1
Burkina Red Red,0.8 kilo Catfish with Acheke,195.0,7.9,Accra,,Catfish Main Menu,,chowdeck,1
Burkina Red Red,Fried Rice with Grilled chicken,104.0,7.2,Accra,,Main Menu,,chowdeck,1
Burkina Red Red,0.7 kilo Catfish with 2 balls of Eba,150.0,6.8,Accra,,Catfish Main Menu,,chowdeck,1
Burkina Red Red,0.8 kilo Catfish with potatoes,189.0,7.1,Accra,,Catfish Main Menu,,chowdeck,1
Burkina Red Red,1.2 kilo Catfish with yam chips,268.0,8.4,Accra,,Catfish Main Menu,,chowdeck,1
Burkina Red Red,1 kilo Catfish with 2 balls of Eba,208.0,7.3,Accra,,Catfish Main Menu,,chowdeck,1
Burkina Red Red,0.7 kilo Catfish with 3 balls of banku,150.0,6.7,Accra,,Catfish Main Menu,,chowdeck,1
Burkina Red Red,1 kilo Catfish with 3 balls of banku,208.0,7.5,Accra,,Catfish Main Menu,,chowdeck,1
Burkina Red Red,0.8 kilo Catfish with yam chips,189.0,7.8,Accra,,Catfish Main Menu,,chowdeck,1
Burkina Red Red,0.8 kilo Catfish Only,156.0,7.0,Accra,,Catfish Main Menu,,chowdeck,1
Burkina Red Red,1 kilo Catfish Only,195.0,7.5,Accra,,Catfish Main Menu,,chowdeck,1
Burkina Red Red,0.7 kilo Catfish with yam chips,170.0,6.9,Accra,,Catfish Main Menu,,chowdeck,1
Burkina Red Red,1.2 kilo Catfish with potatoes,268.0,7.8,Accra,,Catfish Main Menu,,chowdeck,1
Burkina Red Red,1.2 kilo Catfish with 3 balls of banku,248.0,7.7,Accra,,Catfish Main Menu,,chowdeck,1
Burkina Red Red,IKIE Special Delight,124.0,7.1,Accra,,Main Menu,,chowdeck,1
Burkina Red Red,1.5 kilo Catfish with two balls of Eba,303.0,8.3,Accra,,Catfish Main Menu,,chowdeck,1
Burkina Red Red,Jollof Rice with Catfish,182.0,8.0,Accra,,Main Menu,,chowdeck,1
Burkina Red Red,1.5 kilo Catfish Only,290.0,8.2,Accra,,Catfish Main Menu,,chowdeck,1
Burkina Red Red,1.2 kilo Catfish with 2 balls of Eba,248.0,7.5,Accra,,Catfish Main Menu,,chowdeck,1
Burkina Red Red,Jollof Rice with grilled chicken,110.0,7.3,Accra,,Main Menu,,chowdeck,1
Burkina Red Red,IKEI Super Delicious (catfish with rice),234.0,8.5,Accra,,Catfish Main Menu,,chowdeck,1
Burkina Red Red,1.2 kilo Catfish with Acheke,274.0,8.1,Accra,,Catfish Main Menu,,chowdeck,1
Burkina Red Red,1 kilo Catfish with Acheke,234.0,8.0,Accra,,Catfish Main Menu,,chowdeck,1
Burkina Red Red,Assorted Jollof,143.0,7.4,Accra,,Main Menu,,chowdeck,1
Burkina Red Red,0.7 kilo Catfish Only,137.0,6.7,Accra,,Catfish Main Menu,,chowdeck,1
